name,mp,pp,unweighted_claim_mistakes_per_claim,unweighted_lead_mistakes_per_lead,unweighted_mistakes_as_declarer,unweighted_mistakes_as_defender,unweighted_defender_missed_current_double,unweighted_defender_erroneously_doubled,unweighted_defender_missed_higher_contract,unweighted_declarer_missed_higher_contract,unweighted_declarer_missed_doubling_opponents_last_bid,unweighted_declarer_missed_opponents_last_redouble,unweighted_declarer_missed_redoubling_opponents_erroneous_double,unweighted_declarer_missed_opponents_last_bid,unweighted_declarer_erroneous_redouble,unweighted_passed_higher_contract
J r mie Tignel,3.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Elisabeth Faivre,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Isabelle Dewasme,0.0,0.0,0.0,0.06666666666666667,0.05429864253393665,0.01932367149758454,0.16129032258064516,0.0,0.0967741935483871,0.1935483870967742,0.0967741935483871,0.0,0.03225806451612903,0.016129032258064516,0.0,0.0
Umran Semerci,0.0,0.0,0.0,1.0,0.1111111111111111,0.057692307692307696,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
Bodil Nyheim Oigarden,0.0,0.0,0.06666666666666667,0.25,0.0,0.0,0.16666666666666666,0.0,0.05555555555555555,0.3333333333333333,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0
Hans-Hermann Gwinner,2.0,0.0,0.0,0.4,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.2777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Claudia Vechiatto,0.0,0.0,0.011834319526627219,0.10204081632653061,0.025157232704402517,0.03387533875338753,0.16145833333333334,0.005208333333333333,0.078125,0.234375,0.057291666666666664,0.0,0.03125,0.015625,0.0,0.0
Marie Eggeling,16.0,0.0,0.0,0.26666666666666666,0.020161290322580645,0.021739130434782608,0.15584415584415584,0.0,0.06493506493506493,0.18181818181818182,0.07792207792207792,0.0,0.025974025974025976,0.0,0.0,0.0
Wael Wattar,0.0,0.0,0.0,0.5,0.06756756756756757,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0
Faten Farhat,0.0,0.0,0.0,0.0,0.025,0.05,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Radu Mihai,9.0,0.0,0.0,0.2,0.024390243902439025,0.0,0.1111111111111111,0.0,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
Geta Mihai,0.0,0.0,0.0,0.0,0.09090909090909091,0.025,0.1111111111111111,0.0,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
Marian Grude,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
Cezary Serek,95.0,0.0,0.045454545454545456,0.16666666666666666,0.032,0.038461538461538464,0.0,0.0,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.0,0.037037037037037035,0.0,0.0,0.0
Barbara Gotard,28.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.058823529411764705,0.0,0.058823529411764705,0.4117647058823529,0.23529411764705882,0.0,0.0,0.0,0.0,0.0
Berthold Engel,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
Dong Lu,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
Elena Rudakova,0.0,0.0,0.0,0.14285714285714285,0.0,0.024390243902439025,0.16666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Edite Klidzeja,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.21052631578947367,0.0,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0
Dmitri Prokhorov,2.0,0.0,0.017543859649122806,0.045454545454545456,0.036065573770491806,0.03587443946188341,0.14754098360655737,0.0,0.08196721311475409,0.22131147540983606,0.06557377049180328,0.0,0.05737704918032787,0.03278688524590164,0.0,0.0
Kiril Marinovski,16.0,0.0,0.04895104895104895,0.3142857142857143,0.02722323049001815,0.014388489208633094,0.1346153846153846,0.00641025641025641,0.0641025641025641,0.19230769230769232,0.09615384615384616,0.00641025641025641,0.038461538461538464,0.01282051282051282,0.0,0.0
Sergey Orlov,140.0,0.0,0.02912621359223301,0.2,0.05412371134020619,0.02972972972972973,0.11764705882352941,0.01680672268907563,0.10084033613445378,0.2815126050420168,0.07563025210084033,0.0,0.046218487394957986,0.025210084033613446,0.0,0.0
Tatiana Dikhnova,0.0,0.0,0.1111111111111111,0.0,0.012048192771084338,0.02857142857142857,0.1111111111111111,0.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0
Michael Yuen,35.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Gunn Helness,0.0,0.0,0.047619047619047616,0.25,0.04568527918781726,0.0,0.16666666666666666,0.0,0.08333333333333333,0.25,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0
Anna Gulevich,0.0,0.0,0.0,0.3,0.043859649122807015,0.04,0.10256410256410256,0.0,0.07692307692307693,0.2564102564102564,0.07692307692307693,0.0,0.02564102564102564,0.02564102564102564,0.0,0.02564102564102564
Nicholas Gartaganis,555.0,1.0,0.09090909090909091,0.2,0.02631578947368421,0.04,0.13636363636363635,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,0.0
Peter Jones,4.0,0.0,0.0,0.5,0.08571428571428572,0.0,0.13636363636363635,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,0.0
Gordon Campbell,20.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0
Keith Balcombe,10.0,0.0,0.0,0.14285714285714285,0.07352941176470588,0.03773584905660377,0.13636363636363635,0.0,0.09090909090909091,0.18181818181818182,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0
Joseph Silver,32.0,3.0,0.0,0.0,0.0,0.0136986301369863,0.2727272727272727,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
Jacek Poletylo,3.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
Nino Masucci,0.0,0.0,0.0,0.14285714285714285,0.028368794326241134,0.03669724770642202,0.12903225806451613,0.0,0.0967741935483871,0.2903225806451613,0.0,0.0,0.0,0.06451612903225806,0.0,0.0
Emanuela Capriata,0.0,0.0,0.023809523809523808,0.14285714285714285,0.04142011834319527,0.024509803921568627,0.13333333333333333,0.022222222222222223,0.15555555555555556,0.1111111111111111,0.044444444444444446,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0
Annarita Azzimonti,0.0,0.0,0.0,0.25,0.06779661016949153,0.05555555555555555,0.13333333333333333,0.0,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
Antonella Soresini,0.0,0.0,0.0,0.2,0.04081632653061224,0.02702702702702703,0.15384615384615385,0.0,0.11538461538461539,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
Fabio Russi,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Murgia,10.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.23076923076923078,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
Carlo Totaro,3.0,0.0,0.0,0.23809523809523808,0.02903225806451613,0.025396825396825397,0.18181818181818182,0.0,0.11363636363636363,0.20454545454545456,0.10227272727272728,0.0,0.022727272727272728,0.045454545454545456,0.0,0.022727272727272728
Antonella Caggese,0.0,0.0,0.0,0.2,0.0,0.012987012987012988,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
Roberta Peirce,0.0,0.0,0.0,0.0,0.08333333333333333,0.025974025974025976,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
Barbara Clinton,0.0,0.0,0.07792207792207792,0.21739130434782608,0.03515625,0.031746031746031744,0.13333333333333333,0.0,0.15555555555555556,0.2111111111111111,0.07777777777777778,0.0,0.0,0.011111111111111112,0.0,0.0
Jenny Wolpert (Ryman),0.0,0.0,0.02491103202846975,0.2,0.030326004548900682,0.0227088402270884,0.13677811550151975,0.00303951367781155,0.0547112462006079,0.24012158054711247,0.0668693009118541,0.00303951367781155,0.0182370820668693,0.0182370820668693,0.0,0.0
Sara Sivelind,0.0,0.0,0.0410958904109589,0.14285714285714285,0.032663316582914576,0.019498607242339833,0.1348314606741573,0.0,0.056179775280898875,0.25842696629213485,0.056179775280898875,0.0,0.0,0.02247191011235955,0.0,0.011235955056179775
Pamela Nisbet,0.0,0.0,0.02857142857142857,0.3,0.0427807486631016,0.032432432432432434,0.1590909090909091,0.0,0.09090909090909091,0.25,0.06818181818181818,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0
Susan Nisbett,7.0,0.0,0.02,0.0,0.026470588235294117,0.04591836734693878,0.11666666666666667,0.016666666666666666,0.05,0.23333333333333334,0.16666666666666666,0.0,0.0,0.03333333333333333,0.0,0.016666666666666666
Phoebe Lin,0.0,0.0,0.0,0.14285714285714285,0.023255813953488372,0.03125,0.16981132075471697,0.0,0.09433962264150944,0.20754716981132076,0.09433962264150944,0.0,0.02830188679245283,0.009433962264150943,0.0,0.0
Nobuko Setoguchi,0.0,0.0,0.06666666666666667,0.0,0.0196078431372549,0.0375,0.3114754098360656,0.0,0.04918032786885246,0.21311475409836064,0.04918032786885246,0.0,0.0,0.03278688524590164,0.0,0.0
Tina J Del Gallego,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.18518518518518517,0.0,0.037037037037037035,0.1111111111111111,0.14814814814814814,0.0,0.0,0.0,0.0,0.0
Kazuko Banno,0.0,0.0,0.03225806451612903,0.1111111111111111,0.027624309392265192,0.04,0.11475409836065574,0.0,0.11475409836065574,0.21311475409836064,0.06557377049180328,0.0,0.01639344262295082,0.0,0.0,0.0
Choon Cheng Seet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
Kimiko Endo,0.0,0.0,0.0,0.6666666666666666,0.030303030303030304,0.02127659574468085,0.09375,0.0,0.0625,0.1875,0.0625,0.0,0.09375,0.0,0.0,0.0
Chi-Cheung Baron Ng,98.0,0.0,0.0,0.2857142857142857,0.04093567251461988,0.022556390977443608,0.16923076923076924,0.0,0.12307692307692308,0.2153846153846154,0.09230769230769231,0.0,0.046153846153846156,0.03076923076923077,0.0,0.0
Wai Kit Lai,95.0,0.0,0.0,0.2,0.030927835051546393,0.03164556962025317,0.14285714285714285,0.0,0.10204081632653061,0.14285714285714285,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.0
Kwok Fai Mak,95.0,0.0,0.0,0.0,0.02830188679245283,0.012658227848101266,0.14285714285714285,0.0,0.10204081632653061,0.14285714285714285,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.0
Wai Kit Chan,8.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.1875,0.125,0.0,0.0625,0.0,0.0,0.0
Alan Sze,139.0,0.5,0.05,0.5,0.05357142857142857,0.0,0.08333333333333333,0.0,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.0,0.027777777777777776,0.0,0.0,0.0
Sue Lusk,0.0,0.0,0.041666666666666664,0.15384615384615385,0.04569420035149385,0.03201970443349754,0.1388888888888889,0.0,0.07407407407407407,0.25,0.037037037037037035,0.0,0.018518518518518517,0.018518518518518517,0.0,0.009259259259259259
Therese Tully,0.0,0.0,0.014285714285714285,0.25,0.01694915254237288,0.027491408934707903,0.16666666666666666,0.0,0.0641025641025641,0.2692307692307692,0.01282051282051282,0.0,0.02564102564102564,0.01282051282051282,0.0,0.01282051282051282
Felicity Beale,0.0,0.0,0.0196078431372549,0.2631578947368421,0.0379746835443038,0.041044776119402986,0.23333333333333334,0.0,0.11666666666666667,0.2,0.05,0.0,0.0,0.0,0.0,0.016666666666666666
Diana Smart,0.0,0.0,0.0,0.2222222222222222,0.04918032786885246,0.021739130434782608,0.25,0.0,0.1,0.175,0.075,0.0,0.0,0.0,0.0,0.0
Gui Ping Peng,3.0,0.0,0.0,0.0,0.036,0.03333333333333333,0.14,0.0,0.16,0.2,0.16,0.0,0.02,0.0,0.0,0.0
Yeuk Chow Tsang,3.0,0.0,0.01694915254237288,0.35294117647058826,0.035555555555555556,0.03514376996805112,0.18571428571428572,0.0,0.12857142857142856,0.15714285714285714,0.12857142857142856,0.0,0.014285714285714285,0.0,0.0,0.0
Jian Ming Dai,759.0,8.5,0.0,0.1111111111111111,0.06077348066298342,0.02666666666666667,0.15,0.0,0.1,0.25,0.05,0.0,0.025,0.025,0.0,0.0
Li Xin Yang,675.0,8.5,0.0,0.3333333333333333,0.05154639175257732,0.0,0.2,0.0,0.1,0.4,0.05,0.0,0.0,0.0,0.0,0.0
Jeff Miller,14.0,0.5,0.013888888888888888,0.25,0.053763440860215055,0.014492753623188406,0.2,0.0,0.0625,0.225,0.0875,0.0,0.0125,0.0,0.0,0.0125
Graeme Stout,14.0,0.5,0.013888888888888888,0.2631578947368421,0.04040404040404041,0.028985507246376812,0.2,0.0,0.0625,0.225,0.0875,0.0,0.0125,0.0,0.0,0.0125
Liem Riantini,0.0,0.0,0.0,0.2,0.06756756756756757,0.025,0.2,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0
Violet Liu,0.0,0.0,0.0,0.25,0.022222222222222223,0.045454545454545456,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0
Choon Chou Loo,85.0,0.0,0.01652892561983471,0.2972972972972973,0.03463203463203463,0.031446540880503145,0.16153846153846155,0.0,0.1,0.24615384615384617,0.06153846153846154,0.0,0.0,0.015384615384615385,0.0,0.0
Hua Poon,109.0,0.0,0.02666666666666667,0.09523809523809523,0.03536977491961415,0.017123287671232876,0.1125,0.0,0.125,0.2625,0.0625,0.0,0.0,0.025,0.0,0.0
Shun Yin Wilson Mok,29.0,0.0,0.0,0.3333333333333333,0.0,0.03529411764705882,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Zoltan Nagy,29.0,1.0,0.027777777777777776,0.2857142857142857,0.024,0.0,0.125,0.0,0.05,0.3,0.125,0.0,0.0,0.0,0.0,0.0
Lusje Olha Bojoh,248.0,0.0,0.05660377358490566,0.2857142857142857,0.024271844660194174,0.019305019305019305,0.18333333333333332,0.0,0.08333333333333333,0.16666666666666666,0.15,0.0,0.016666666666666666,0.016666666666666666,0.0,0.016666666666666666
Irne Korengkeng,0.0,0.0,0.02857142857142857,0.0,0.0196078431372549,0.014598540145985401,0.1282051282051282,0.02564102564102564,0.07692307692307693,0.20512820512820512,0.05128205128205128,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564
Sumampouw Conny,248.0,0.0,0.0,0.18181818181818182,0.04716981132075472,0.022222222222222223,0.1282051282051282,0.02564102564102564,0.07692307692307693,0.20512820512820512,0.05128205128205128,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564
Edwin Lewis,0.0,0.0,0.2857142857142857,0.25,0.037037037037037035,0.037037037037037035,0.25,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0
Fong Kien Hoong,174.0,0.0,0.058823529411764705,0.125,0.05357142857142857,0.03550295857988166,0.21428571428571427,0.0,0.05357142857142857,0.25,0.05357142857142857,0.0,0.0,0.03571428571428571,0.0,0.0
Hasyim Arief,0.0,0.0,0.0,1.0,0.125,0.0,0.35,0.0,0.05,0.2,0.1,0.0,0.05,0.0,0.0,0.0
Max Aguw,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,0.3157894736842105,0.05263157894736842,0.0,0.0,0.0,0.0,0.0
Wen Fei Wang,21.0,0.0,0.0,0.2,0.034013605442176874,0.014705882352941176,0.05,0.0,0.1,0.2,0.05,0.0,0.0,0.0,0.0,0.0
Alan Walsh,0.0,0.0,0.0,0.25,0.0440251572327044,0.013888888888888888,0.2222222222222222,0.0,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.0,0.05555555555555555,0.0,0.0,0.0
Fransisca Ariyani,0.0,0.0,0.06666666666666667,0.3333333333333333,0.0380952380952381,0.06,0.17647058823529413,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.0
Rury Andhani,12.0,0.0,0.0,0.0,0.0379746835443038,0.017857142857142856,0.17647058823529413,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.0
Alan Turner,0.0,0.0,0.05555555555555555,0.3333333333333333,0.05504587155963303,0.03260869565217391,0.25,0.0,0.05,0.25,0.05,0.0,0.05,0.0,0.0,0.0
Stan Tulin,118.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.25,0.05,0.0,0.05,0.0,0.0,0.0
Wai-Lap Abby Chiu,211.0,0.5,0.0,0.3333333333333333,0.0,0.06329113924050633,0.0,0.0,0.2,0.15,0.1,0.0,0.0,0.05,0.0,0.0
Chung-Man Ivan Leung,3.0,0.0,0.0,0.42857142857142855,0.09259259259259259,0.05333333333333334,0.15,0.0,0.05,0.15,0.05,0.05,0.0,0.0,0.0,0.0
Cheuk-Hin Kinman Leung,3.0,0.0,0.0,0.5,0.008620689655172414,0.0125,0.15,0.0,0.05,0.15,0.05,0.05,0.0,0.0,0.0,0.0
Terasak Jitngamkusol,4.0,0.0,0.0,0.3333333333333333,0.02,0.04819277108433735,0.1,0.0,0.05,0.15,0.0,0.0,0.05,0.05,0.0,0.0
Vallapa Svangsopakul,0.0,0.0,0.06666666666666667,0.2,0.016666666666666666,0.013513513513513514,0.21052631578947367,0.0,0.15789473684210525,0.2631578947368421,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0
Ella Graca,0.0,0.0,0.04,0.2,0.03870967741935484,0.01694915254237288,0.07692307692307693,0.0,0.1346153846153846,0.25,0.07692307692307693,0.0,0.07692307692307693,0.019230769230769232,0.0,0.0
Yufan LIAO,0.0,0.0,0.09090909090909091,0.16666666666666666,0.021739130434782608,0.03125,0.0,0.0,0.1,0.15,0.05,0.0,0.0,0.1,0.0,0.0
Lan LI,0.0,0.0,0.0,0.25,0.02564102564102564,0.037037037037037035,0.25,0.0,0.05,0.3,0.0,0.05,0.05,0.0,0.0,0.0
Jenna Gibbons,0.0,0.0,0.0625,0.0,0.02247191011235955,0.03529411764705882,0.15,0.0,0.25,0.25,0.05,0.0,0.0,0.05,0.0,0.0
Christine Gibbons,0.0,0.0,0.0625,0.0,0.07142857142857142,0.023809523809523808,0.15,0.0,0.25,0.25,0.05,0.0,0.0,0.05,0.0,0.0
Elizabeth Blackham,0.0,0.0,0.0,0.0,0.031914893617021274,0.025974025974025976,0.15,0.0,0.05,0.35,0.05,0.0,0.0,0.0,0.0,0.0
Hong Mou Cheong,3.0,0.0,0.0,0.0,0.025,0.03278688524590164,0.15,0.0,0.1,0.4,0.05,0.0,0.0,0.0,0.0,0.0
Sheik Suleiman Bux,0.0,0.0,0.0,0.0,0.027586206896551724,0.0,0.15,0.0,0.1,0.4,0.05,0.0,0.0,0.0,0.0,0.0
Wolter Dirk Karamoy,0.0,0.0,0.0,0.25,0.0,0.014925373134328358,0.2,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0
Margaret Bourke,0.0,0.0,0.0,0.3,0.017391304347826087,0.010256410256410256,0.08,0.0,0.1,0.18,0.08,0.0,0.0,0.04,0.0,0.0
Ashley Bach,1036.0,9.5,0.0,0.25,0.03076923076923077,0.013513513513513514,0.1,0.0,0.0,0.25,0.15,0.0,0.0,0.0,0.0,0.0
Christy GEROMBOUX,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0625,0.0625,0.1875,0.0,0.0,0.0,0.0,0.0
Panjaroon Jariyanuntanate,0.0,0.0,0.0,0.0,0.1,0.0,0.109375,0.015625,0.109375,0.171875,0.0625,0.0,0.046875,0.015625,0.0,0.0
Virat Chinmanas,0.0,0.0,0.0,0.2,0.057971014492753624,0.02666666666666667,0.20430107526881722,0.0,0.11827956989247312,0.23655913978494625,0.043010752688172046,0.0,0.021505376344086023,0.0,0.0,0.0
Auraya Suriya,0.0,0.0,0.0,0.2,0.014285714285714285,0.03571428571428571,0.25,0.0,0.03125,0.1875,0.0625,0.0,0.0,0.0,0.0,0.0
Chaitad Suriya,0.0,0.0,0.0,0.5,0.034782608695652174,0.05,0.22580645161290322,0.0,0.08602150537634409,0.22580645161290322,0.043010752688172046,0.0,0.010752688172043012,0.0,0.0,0.0
Alexander Volkov,0.0,0.0,0.0,0.0,0.017699115044247787,0.011764705882352941,0.07692307692307693,0.0,0.038461538461538464,0.2692307692307692,0.11538461538461539,0.0,0.0,0.0,0.0,0.0
Evgeni Shanurin,4.0,0.0,0.03333333333333333,0.2727272727272727,0.030927835051546393,0.048,0.08333333333333333,0.0,0.027777777777777776,0.2777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Vitold Sliva,64.0,0.5,0.0,0.0,0.017241379310344827,0.06896551724137931,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Semenov,64.0,0.5,0.0,0.5,0.0,0.034482758620689655,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0
Maksim Zhmak,5.0,0.0,0.045454545454545456,0.0,0.02631578947368421,0.02247191011235955,0.10344827586206896,0.0,0.034482758620689655,0.2413793103448276,0.10344827586206896,0.0,0.06896551724137931,0.0,0.0,0.0
Nan Collins,0.0,0.0,0.03875968992248062,0.17142857142857143,0.03233256351039261,0.03420523138832998,0.16883116883116883,0.0,0.09740259740259741,0.18181818181818182,0.07142857142857142,0.0,0.032467532467532464,0.01948051948051948,0.0,0.0
John HASSETT,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.23333333333333334,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0
Neil Rosen,48.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.11904761904761904,0.16666666666666666,0.09523809523809523,0.0,0.0,0.0,0.0,0.0
Derek Patterson,82.0,1.0,0.07407407407407407,0.0,0.03773584905660377,0.011111111111111112,0.2558139534883721,0.0,0.16279069767441862,0.18604651162790697,0.11627906976744186,0.0,0.0,0.0,0.0,0.0
Ian Monachan,51.0,0.0,0.0,0.0,0.05,0.0,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
Paolo Fogel,3.0,0.0,0.125,0.0,0.03278688524590164,0.010869565217391304,0.10344827586206896,0.0,0.13793103448275862,0.3103448275862069,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655
Giuseppe Gagliardi,0.0,0.0,0.07692307692307693,0.3333333333333333,0.025,0.0425531914893617,0.23076923076923078,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0
Giuseppe Grossi,0.0,0.0,0.0,0.3333333333333333,0.047619047619047616,0.0,0.21428571428571427,0.0,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,0.0
Ornella Colonna,0.0,0.0,0.0,0.1111111111111111,0.020202020202020204,0.017391304347826087,0.1724137931034483,0.0,0.10344827586206896,0.2413793103448276,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655
Marina Fransos,0.0,0.0,0.0,0.0,0.027777777777777776,0.07547169811320754,0.21428571428571427,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0
Sara Cividin,0.0,0.0,0.0,0.2727272727272727,0.036036036036036036,0.009345794392523364,0.10344827586206896,0.0,0.13793103448275862,0.2413793103448276,0.06896551724137931,0.0,0.0,0.0,0.0,0.0
Serenella Falciai,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
Simonetta Massaia,0.0,0.0,0.0,0.3333333333333333,0.03125,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0
Fabrizio Morelli,6.0,0.0,0.07142857142857142,0.0,0.08888888888888889,0.043478260869565216,0.1875,0.0,0.0625,0.25,0.0625,0.0,0.0,0.0,0.0,0.0
Giuse Massaroli,0.0,0.0,0.0,0.25,0.0,0.01694915254237288,0.125,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0
Adriano Abate,0.0,3.0,0.0,0.0,0.0625,0.021739130434782608,0.1875,0.0,0.0625,0.25,0.0625,0.0,0.0,0.0,0.0,0.0
Giulia Pozzi,0.0,0.0,0.02564102564102564,0.18181818181818182,0.04782608695652174,0.08620689655172414,0.11904761904761904,0.0,0.047619047619047616,0.21428571428571427,0.11904761904761904,0.0,0.023809523809523808,0.0,0.0,0.0
Michele Ferrara,0.0,0.0,0.0,0.3333333333333333,0.056179775280898875,0.038461538461538464,0.06666666666666667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Rosa Maria Tamburelli,0.0,0.0,0.15384615384615385,0.0,0.014925373134328358,0.01639344262295082,0.06666666666666667,0.0,0.06666666666666667,0.4,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
Paulinho Brum,72.0,0.5,0.007692307692307693,0.12121212121212122,0.028985507246376812,0.03773584905660377,0.12080536912751678,0.0,0.087248322147651,0.26174496644295303,0.12080536912751678,0.006711409395973154,0.053691275167785234,0.006711409395973154,0.0,0.0
